Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:30,2025-09-26 19:43:30,0.198s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:30,2025-09-26 19:43:30,0.168s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:30,2025-09-26 19:43:32,2.009s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:32,2025-09-26 19:43:32,0.000s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 19:43:32,2025-09-26 19:43:35,3.002s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:32,2025-09-26 19:43:32,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 19:43:32,2025-09-26 19:43:32,0.331s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 19:43:32,2025-09-26 19:43:32,0.170s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:32,2025-09-26 19:43:33,0.282s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:33,2025-09-26 19:43:33,0.192s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:33,2025-09-26 19:43:35,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:35,2025-09-26 19:43:35,0.004s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 19:43:35,2025-09-26 19:43:38,3.108s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:35,2025-09-26 19:43:35,0.016s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 19:43:35,2025-09-26 19:43:35,0.347s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 19:43:35,2025-09-26 19:43:36,0.177s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:36,2025-09-26 19:43:36,0.291s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:36,2025-09-26 19:43:36,0.238s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:36,2025-09-26 19:43:38,2.020s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:38,2025-09-26 19:43:38,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:43:38,2025-09-26 19:43:42,3.382s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:38,2025-09-26 19:43:38,0.009s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:39,2025-09-26 19:43:39,0.307s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:39,2025-09-26 19:43:39,0.165s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:39,2025-09-26 19:43:39,0.218s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:39,2025-09-26 19:43:40,0.184s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:40,2025-09-26 19:43:42,2.010s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:42,2025-09-26 19:43:42,0.004s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:43:42,2025-09-26 19:43:45,3.000s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:42,2025-09-26 19:43:42,0.016s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:42,2025-09-26 19:43:42,0.326s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:42,2025-09-26 19:43:42,0.158s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:42,2025-09-26 19:43:42,0.275s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:42,2025-09-26 19:43:43,0.208s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:43,2025-09-26 19:43:45,2.011s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:45,2025-09-26 19:43:45,0.000s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:43:45,2025-09-26 19:43:48,3.012s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:45,2025-09-26 19:43:45,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:45,2025-09-26 19:43:45,0.374s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:45,2025-09-26 19:43:45,0.160s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:45,2025-09-26 19:43:45,0.242s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:45,2025-09-26 19:43:46,0.200s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:46,2025-09-26 19:43:48,2.013s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:48,2025-09-26 19:43:48,0.000s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:43:48,2025-09-26 19:43:51,3.047s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:48,2025-09-26 19:43:48,0.000s,PASSED
