Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:05,2025-10-05 17:56:05,0.105s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:05,2025-10-05 17:56:05,0.131s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:56:05,2025-10-05 17:56:05,0.102s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:05,2025-10-05 17:56:07,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:07,2025-10-05 17:56:07,0.002s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-10-05 17:56:08,2025-10-05 17:56:10,2.498s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:08,2025-10-05 17:56:08,0.000s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:08,2025-10-05 17:56:08,0.149s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:08,2025-10-05 17:56:08,0.127s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:08,2025-10-05 17:56:08,0.095s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:56:08,2025-10-05 17:56:08,0.120s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:08,2025-10-05 17:56:10,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:10,2025-10-05 17:56:10,0.002s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-10-05 17:56:10,2025-10-05 17:56:13,2.565s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:10,2025-10-05 17:56:10,0.000s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:10,2025-10-05 17:56:10,0.208s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:10,2025-10-05 17:56:10,0.107s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:10,2025-10-05 17:56:10,0.114s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 17:56:10,2025-10-05 17:56:11,0.105s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:11,2025-10-05 17:56:13,2.011s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:13,2025-10-05 17:56:13,0.003s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:13,2025-10-05 17:56:16,2.965s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:13,2025-10-05 17:56:13,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:13,2025-10-05 17:56:13,0.332s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:13,2025-10-05 17:56:13,0.096s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:13,2025-10-05 17:56:13,0.143s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:13,2025-10-05 17:56:14,0.167s,PASSED
