Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:25:56,2025-09-26 14:25:56,0.082s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:25:56,2025-09-26 14:25:58,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:25:58,2025-09-26 14:25:58,0.006s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 14:25:58,2025-09-26 14:26:01,2.482s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:25:58,2025-09-26 14:25:58,0.000s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:25:58,2025-09-26 14:25:58,0.138s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:25:58,2025-09-26 14:25:59,0.088s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:25:59,2025-09-26 14:25:59,0.103s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:25:59,2025-09-26 14:25:59,0.143s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:25:59,2025-09-26 14:26:01,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:01,0.003s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:03,2.406s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:01,0.000s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:01,0.120s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:01,0.096s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:01,0.085s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:01,0.078s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:01,2025-09-26 14:26:03,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:03,2025-09-26 14:26:03,0.004s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 14:26:03,2025-09-26 14:26:06,2.409s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:03,2025-09-26 14:26:03,0.000s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:03,2025-09-26 14:26:03,0.124s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:03,2025-09-26 14:26:03,0.086s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:03,2025-09-26 14:26:04,0.100s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:04,2025-09-26 14:26:04,0.081s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:04,2025-09-26 14:26:06,2.016s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:06,0.002s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:08,2.427s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:06,0.001s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:06,0.130s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:06,0.094s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:06,0.092s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:06,0.094s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:06,2025-09-26 14:26:08,2.001s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:08,2025-09-26 14:26:08,0.003s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 14:26:08,2025-09-26 14:26:11,2.434s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:08,2025-09-26 14:26:08,0.000s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:08,2025-09-26 14:26:08,0.134s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:08,2025-09-26 14:26:08,0.092s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:08,2025-09-26 14:26:08,0.099s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:08,2025-09-26 14:26:09,0.088s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:09,2025-09-26 14:26:11,2.001s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:11,0.003s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:13,2.826s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:11,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:11,0.268s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:11,0.064s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:11,0.135s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:11,0.138s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:11,2025-09-26 14:26:13,2.007s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:13,2025-09-26 14:26:13,0.000s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:13,2025-09-26 14:26:16,2.536s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:13,2025-09-26 14:26:13,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:13,2025-09-26 14:26:14,0.195s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:14,2025-09-26 14:26:14,0.079s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:14,2025-09-26 14:26:14,0.114s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:14,2025-09-26 14:26:14,0.139s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:14,2025-09-26 14:26:16,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:16,0.003s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:19,2.495s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:16,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:16,0.183s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:16,0.079s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:16,0.113s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:16,0.108s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:16,2025-09-26 14:26:19,2.010s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:19,0.001s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:21,2.672s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:19,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:19,0.206s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:19,0.079s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:19,0.121s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:19,0.257s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:19,2025-09-26 14:26:21,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:21,2025-09-26 14:26:21,0.003s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:21,2025-09-26 14:26:24,2.499s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:21,2025-09-26 14:26:21,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:21,2025-09-26 14:26:21,0.183s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:21,2025-09-26 14:26:21,0.079s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:21,2025-09-26 14:26:22,0.106s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:22,2025-09-26 14:26:22,0.124s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:22,2025-09-26 14:26:24,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:24,0.002s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:26,2.519s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:24,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:24,0.207s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:24,0.071s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:24,0.109s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:24,0.123s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:24,2025-09-26 14:26:26,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:26,2025-09-26 14:26:26,0.004s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:26,2025-09-26 14:26:29,2.483s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:26,2025-09-26 14:26:26,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:26,2025-09-26 14:26:26,0.178s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:26,2025-09-26 14:26:27,0.068s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:27,2025-09-26 14:26:27,0.108s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:27,2025-09-26 14:26:27,0.106s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:27,2025-09-26 14:26:29,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:29,0.000s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:31,2.481s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:29,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:29,0.164s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:29,0.064s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:29,0.120s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:29,0.105s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:29,2025-09-26 14:26:31,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:31,2025-09-26 14:26:31,0.000s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:31,2025-09-26 14:26:34,2.762s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:31,2025-09-26 14:26:31,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:31,2025-09-26 14:26:32,0.217s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:32,2025-09-26 14:26:32,0.085s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:32,2025-09-26 14:26:32,0.132s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:32,2025-09-26 14:26:32,0.161s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:32,2025-09-26 14:26:34,2.017s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:34,2025-09-26 14:26:34,0.002s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:34,2025-09-26 14:26:37,2.526s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:34,2025-09-26 14:26:34,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:34,2025-09-26 14:26:34,0.216s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:34,2025-09-26 14:26:34,0.054s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:34,2025-09-26 14:26:34,0.118s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:34,2025-09-26 14:26:35,0.110s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:35,2025-09-26 14:26:37,2.015s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:37,0.001s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:39,2.553s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:37,0.016s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:37,0.204s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:37,0.081s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:37,0.122s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:37,0.125s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:37,2025-09-26 14:26:39,2.001s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:39,2025-09-26 14:26:39,0.002s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:39,2025-09-26 14:26:42,2.502s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:39,2025-09-26 14:26:39,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:39,2025-09-26 14:26:39,0.198s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:39,2025-09-26 14:26:39,0.080s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:39,2025-09-26 14:26:40,0.108s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:40,2025-09-26 14:26:40,0.099s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:40,2025-09-26 14:26:42,2.012s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:42,0.000s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:44,2.512s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:42,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:42,0.186s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:42,0.072s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:42,0.113s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:42,0.125s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:42,2025-09-26 14:26:44,2.013s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:44,2025-09-26 14:26:44,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:44,2025-09-26 14:26:47,2.503s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:44,2025-09-26 14:26:44,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:44,2025-09-26 14:26:44,0.174s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:44,2025-09-26 14:26:44,0.060s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:44,2025-09-26 14:26:45,0.120s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:45,2025-09-26 14:26:45,0.132s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:45,2025-09-26 14:26:47,2.015s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:47,0.002s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:49,2.532s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:47,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:47,0.184s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:47,0.077s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:47,0.134s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:47,0.124s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:47,2025-09-26 14:26:49,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:49,2025-09-26 14:26:49,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 14:26:49,2025-09-26 14:26:52,2.498s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:49,2025-09-26 14:26:49,0.015s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:49,2025-09-26 14:26:49,0.169s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 14:26:49,2025-09-26 14:26:49,0.077s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:49,2025-09-26 14:26:50,0.109s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:50,2025-09-26 14:26:50,0.107s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:50,2025-09-26 14:26:52,2.017s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:52,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:54,2.636s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:52,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:52,0.168s,PASSED
