Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 11:21:18,2025-09-26 11:21:19,0.186s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:21:19,2025-09-26 11:21:19,0.193s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:21:19,2025-09-26 11:21:21,2.010s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:21:21,2025-09-26 11:21:21,0.006s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 11:21:21,2025-09-26 11:21:24,2.753s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:21:21,2025-09-26 11:21:21,0.003s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:21:21,2025-09-26 11:21:21,0.223s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 11:21:21,2025-09-26 11:21:21,0.155s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 11:21:21,2025-09-26 11:21:22,0.189s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:21:22,2025-09-26 11:21:22,0.139s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:21:22,2025-09-26 11:21:24,2.015s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:21:24,2025-09-26 11:21:24,0.006s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 11:21:24,2025-09-26 11:21:27,2.796s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:21:24,2025-09-26 11:21:24,0.000s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:21:24,2025-09-26 11:21:24,0.238s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 11:21:24,2025-09-26 11:21:24,0.211s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 11:21:24,2025-09-26 11:21:24,0.171s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:21:24,2025-09-26 11:21:25,0.150s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:21:25,2025-09-26 11:21:27,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:27,0.004s,PASSED
,,,,,,,
Test Cases/Visible detail books,Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:29,2.801s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:27,0.008s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:27,0.260s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:27,0.154s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:27,0.149s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:27,0.195s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:21:27,2025-09-26 11:21:29,2.014s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:21:29,2025-09-26 11:21:29,0.003s,PASSED
